Date (dd/mm/yy),Generated (kWh),Efficiency (kWh/kW),Exported (kWh),Peak Power (kW),Peak Time (hh:mm:am/pm),Weather Conditions (category)
20/07/14,124.635,5.161,,,,Not Sure
19/07/14,102.287,4.235,,,,Not Sure
18/07/14,129.399,5.358,,,,Not Sure
17/07/14,144.941,6.002,,,,Not Sure
16/07/14,145.877,6.04,,,,Not Sure
15/07/14,49.027,2.03,,,,Not Sure
14/07/14,81.92,3.392,,,,Not Sure
13/07/14,132.367,5.481,,,,Not Sure
12/07/14,135.118,5.595,,,,Not Sure
11/07/14,137.207,5.681,,,,Not Sure
10/07/14,141.783,5.871,,,,Not Sure
09/07/14,140.892,5.834,,,,Not Sure
08/07/14,139.419,5.773,,,,Not Sure
07/07/14,137.324,5.686,,,,Not Sure
06/07/14,136.4,5.648,,,,Not Sure
05/07/14,132.272,5.477,,,,Not Sure
04/07/14,134.916,5.587,,,,Not Sure
03/07/14,141.424,5.856,,,,Not Sure
02/07/14,134.098,5.553,,,,Not Sure
01/07/14,133.71,5.537,,,,Not Sure
30/06/14,136.871,5.668,,,,Not Sure
29/06/14,142.015,5.881,,,,Not Sure
28/06/14,143.607,5.946,,,,Not Sure
27/06/14,145.801,6.037,,,,Not Sure
26/06/14,134.07,5.552,,,,Not Sure
25/06/14,137.543,5.695,,,,Not Sure
24/06/14,146.727,6.076,,,,Not Sure
23/06/14,142.035,5.881,,,,Not Sure
22/06/14,147.73,6.117,,,,Not Sure
21/06/14,144.498,5.983,,,,Not Sure
20/06/14,145.273,6.015,,,,Not Sure
19/06/14,147.402,6.104,,,,Not Sure
18/06/14,150.789,6.244,,,,Not Sure
17/06/14,149.845,6.205,,,,Not Sure
16/06/14,150.727,6.241,,,,Not Sure
15/06/14,143.706,5.951,,,,Not Sure
14/06/14,151.929,6.291,,,,Not Sure
13/06/14,147.31,6.1,,,,Not Sure
12/06/14,150.98,6.252,,,,Not Sure
11/06/14,150.008,6.212,,,,Not Sure
10/06/14,133.598,5.532,,,,Not Sure
09/06/14,145.375,6.02,,,,Not Sure
08/06/14,148.691,6.157,,,,Not Sure
07/06/14,150.283,6.223,,,,Not Sure
06/06/14,151.681,6.281,,,,Not Sure
05/06/14,155.231,6.428,,,,Not Sure
04/06/14,149.536,6.192,,,,Not Sure
03/06/14,155.509,6.439,,,,Not Sure
02/06/14,142.647,5.907,,,,Not Sure
01/06/14,152.196,6.302,,,,Not Sure
31/05/14,153.647,6.362,,,,Not Sure
30/05/14,154.001,6.377,,,,Not Sure
29/05/14,150.2,6.219,,,,Not Sure
28/05/14,146.283,6.057,,,,Not Sure
27/05/14,149.356,6.185,,,,Not Sure
26/05/14,147.584,6.111,,,,Not Sure
25/05/14,148.067,6.131,,,,Not Sure
24/05/14,62.544,2.59,,,,Not Sure
23/05/14,105.575,4.372,,,,Not Sure
22/05/14,50.388,2.086,,,,Not Sure
21/05/14,151.997,6.294,,,,Not Sure
20/05/14,117.016,4.845,,,,Not Sure
19/05/14,157.569,6.525,,,,Not Sure
18/05/14,151.431,6.27,,,,Not Sure
17/05/14,155.986,6.459,,,,Not Sure
16/05/14,151.868,6.289,,,,Not Sure
15/05/14,150.693,6.24,,,,Not Sure
14/05/14,151.829,6.287,,,,Not Sure
13/05/14,155.754,6.449,,,,Not Sure
12/05/14,155.839,6.453,,,,Not Sure
11/05/14,156.936,6.498,,,,Not Sure
10/05/14,137.463,5.692,,,,Not Sure
09/05/14,154.378,6.392,,,,Not Sure
08/05/14,142.705,5.909,,,,Not Sure
07/05/14,125.707,5.205,,,,Not Sure
06/05/14,125.711,5.205,,,,Not Sure
05/05/14,155.332,6.432,,,,Not Sure
04/05/14,155.435,6.436,,,,Not Sure
03/05/14,153.682,6.364,,,,Not Sure
02/05/14,153.819,6.369,,,,Not Sure
01/05/14,160.034,6.627,,,,Not Sure
30/04/14,160.82,6.659,,,,Not Sure
29/04/14,156.497,6.48,,,,Not Sure
28/04/14,154.32,6.39,,,,Not Sure
27/04/14,126.527,5.239,,,,Not Sure
26/04/14,118.658,4.913,,,,Not Sure
25/04/14,124.521,5.156,,,,Not Sure
24/04/14,148.002,6.128,,,,Not Sure
23/04/14,142.782,5.912,,,,Not Sure
22/04/14,112.006,4.638,,,,Not Sure
21/04/14,143.857,5.957,,,,Not Sure
20/04/14,145.476,6.024,,,,Not Sure
19/04/14,141.27,5.85,,,,Not Sure
18/04/14,116.922,4.841,,,,Not Sure
17/04/14,104.677,4.334,,,,Not Sure
16/04/14,146.582,6.07,,,,Not Sure
15/04/14,149.036,6.171,,,,Not Sure
14/04/14,147.553,6.11,,,,Not Sure
13/04/14,110.953,4.594,,,,Not Sure
12/04/14,140.194,5.805,,,,Not Sure
11/04/14,139.306,5.768,,,,Not Sure
10/04/14,121.291,5.022,,,,Not Sure
09/04/14,121.041,5.012,,,,Not Sure
08/04/14,145.352,6.019,,,,Not Sure
07/04/14,147.492,6.107,,,,Not Sure
06/04/14,149.763,6.201,,,,Not Sure
05/04/14,110.719,4.585,,,,Not Sure
04/04/14,96.407,3.992,,,,Not Sure
03/04/14,151.444,6.271,,,,Not Sure
02/04/14,135.809,5.624,,,,Not Sure
01/04/14,114.256,4.731,,,,Not Sure
31/03/14,147.757,6.118,,,,Not Sure
30/03/14,147.628,6.113,,,,Not Sure
29/03/14,133.707,5.537,,,,Not Sure
28/03/14,133.513,5.528,,,,Not Sure
27/03/14,102.227,4.233,,,,Not Sure
26/03/14,71.307,2.953,,,,Not Sure
25/03/14,43.354,1.795,,,,Not Sure
24/03/14,100.294,4.153,,,,Not Sure
23/03/14,115.9,4.799,,,,Not Sure
22/03/14,81.965,3.394,,,,Not Sure
21/03/14,126.192,5.225,,,,Not Sure
20/03/14,118.943,4.925,,,,Not Sure
19/03/14,137.546,5.695,,,,Not Sure
18/03/14,120.597,4.994,,,,Not Sure
17/03/14,137.208,5.681,,,,Not Sure
16/03/14,135.006,5.59,,,,Not Sure
15/03/14,134.636,5.575,,,,Not Sure
14/03/14,137.33,5.687,,,,Not Sure
13/03/14,125.557,5.199,,,,Not Sure
12/03/14,130.973,5.423,,,,Not Sure
11/03/14,120.361,4.984,,,,Not Sure
10/03/14,135.965,5.63,,,,Not Sure
09/03/14,134.025,5.55,,,,Not Sure
08/03/14,134.862,5.584,,,,Not Sure
07/03/14,82.105,3.4,,,,Not Sure
06/03/14,102.423,4.241,,,,Not Sure
05/03/14,130.547,5.406,,,,Not Sure
04/03/14,94.882,3.929,,,,Not Sure
03/03/14,122.567,5.075,,,,Not Sure
02/03/14,52.838,2.188,,,,Not Sure
01/03/14,58.584,2.426,,,,Not Sure
28/02/14,31.875,1.32,,,,Not Sure
27/02/14,50.165,2.077,,,,Not Sure
26/02/14,72.763,3.013,,,,Not Sure
25/02/14,116.876,4.84,,,,Not Sure
24/02/14,119.376,4.943,,,,Not Sure
23/02/14,121.395,5.027,,,,Not Sure
22/02/14,66.126,2.738,,,,Not Sure
21/02/14,106.476,4.409,,,,Not Sure
20/02/14,108.417,4.489,,,,Not Sure
19/02/14,100.006,4.141,,,,Not Sure
18/02/14,96.767,4.007,,,,Not Sure
17/02/14,118.411,4.903,,,,Not Sure
16/02/14,94.715,3.922,,,,Not Sure
15/02/14,102.37,4.239,,,,Not Sure
14/02/14,116.041,4.805,,,,Not Sure
13/02/14,110.969,4.595,,,,Not Sure
12/02/14,110.297,4.567,,,,Not Sure
11/02/14,101.942,4.221,,,,Not Sure
10/02/14,88.721,3.674,,,,Not Sure
09/02/14,92.105,3.814,,,,Not Sure
08/02/14,108.448,4.491,,,,Not Sure
07/02/14,78.03,3.231,,,,Not Sure
06/02/14,77.38,3.204,,,,Not Sure
05/02/14,105.441,4.366,,,,Not Sure
04/02/14,76.976,3.187,,,,Not Sure
03/02/14,69.101,2.861,,,,Not Sure
02/02/14,78.847,3.265,,,,Not Sure
01/02/14,98.756,4.089,,,,Not Sure
31/01/14,53.33,2.208,,,,Not Sure
30/01/14,45.251,1.874,,,,Not Sure
29/01/14,88.844,3.679,,,,Not Sure
28/01/14,85.096,3.524,,,,Not Sure
27/01/14,82.506,3.416,,,,Not Sure
26/01/14,61.127,2.531,,,,Not Sure
25/01/14,82.323,3.409,,,,Not Sure
24/01/14,31.282,1.295,,,,Not Sure
23/01/14,81.443,3.372,,,,Not Sure
22/01/14,77.021,3.189,,,,Not Sure
21/01/14,47.282,1.958,,,,Not Sure
20/01/14,82.343,3.41,,,,Not Sure
19/01/14,59.959,2.483,,,,Not Sure
18/01/14,75.814,3.139,,,,Not Sure
17/01/14,80.939,3.352,,,,Not Sure
16/01/14,80.296,3.325,,,,Not Sure
15/01/14,79.135,3.277,,,,Not Sure
14/01/14,80.311,3.326,,,,Not Sure
13/01/14,78.052,3.232,,,,Not Sure
12/01/14,77.254,3.199,,,,Not Sure
11/01/14,75.362,3.121,,,,Not Sure
10/01/14,74.979,3.105,,,,Not Sure
09/01/14,68.649,2.843,,,,Not Sure
08/01/14,74.284,3.076,,,,Not Sure
07/01/14,59.716,2.473,,,,Not Sure
06/01/14,75.36,3.12,,,,Not Sure
05/01/14,73.891,3.06,,,,Not Sure
04/01/14,64.558,2.673,,,,Not Sure
03/01/14,69.124,2.862,,,,Not Sure
02/01/14,71.897,2.977,,,,Not Sure
01/01/14,72.566,3.005,,,,Not Sure
31/12/13,72.578,3.005,,,,Not Sure
30/12/13,73.305,3.035,,,,Not Sure
29/12/13,72.884,3.018,,,,Not Sure
28/12/13,62.762,2.599,,,,Not Sure
27/12/13,72.19,2.989,,,,Not Sure
26/12/13,72.307,2.994,,,,Not Sure
25/12/13,71.74,2.971,,,,Not Sure
24/12/13,70.543,2.921,,,,Not Sure
23/12/13,70.504,2.919,,,,Not Sure
22/12/13,71.034,2.941,,,,Not Sure
21/12/13,64.748,2.681,,,,Not Sure
20/12/13,66.473,2.753,,,,Not Sure
19/12/13,25.886,1.072,,,,Not Sure
18/12/13,41.138,1.703,,,,Not Sure
17/12/13,66.907,2.77,,,,Not Sure
16/12/13,66.328,2.747,,,,Not Sure
15/12/13,66.554,2.756,,,,Not Sure
14/12/13,72.665,3.009,,,,Not Sure
13/12/13,72.887,3.018,,,,Not Sure
12/12/13,71.854,2.975,,,,Not Sure
11/12/13,71.032,2.941,,,,Not Sure
10/12/13,75.526,3.127,,,,Not Sure
09/12/13,74.299,3.077,,,,Not Sure
08/12/13,63.355,2.623,,,,Not Sure
07/12/13,30.45,1.261,,,,Not Sure
06/12/13,72.256,2.992,,,,Not Sure
05/12/13,57.348,2.375,,,,Not Sure
04/12/13,68.935,2.854,,,,Not Sure
03/12/13,64.303,2.663,,,,Not Sure
02/12/13,62.256,2.578,,,,Not Sure
01/12/13,73.761,3.054,,,,Not Sure
30/11/13,72.424,2.999,,,,Not Sure
29/11/13,36.396,1.507,,,,Not Sure
28/11/13,71.724,2.97,,,,Not Sure
27/11/13,68.746,2.847,,,,Not Sure
26/11/13,76.544,3.17,,,,Not Sure
25/11/13,83.339,3.451,,,,Not Sure
24/11/13,81.473,3.374,,,,Not Sure
23/11/13,71.075,2.943,,,,Not Sure
22/11/13,41.904,1.735,,,,Not Sure
21/11/13,20.192,0.836,,,,Not Sure
20/11/13,54.811,2.27,,,,Not Sure
19/11/13,29.253,1.211,,,,Not Sure
18/11/13,81.653,3.381,,,,Not Sure
17/11/13,72.25,2.992,,,,Not Sure
16/11/13,47.441,1.964,,,,Not Sure
15/11/13,33.182,1.374,,,,Not Sure
14/11/13,89.096,3.689,,,,Not Sure
13/11/13,89.688,3.714,,,,Not Sure
12/11/13,45.965,1.903,,,,Not Sure
11/11/13,95.824,3.968,,,,Not Sure
10/11/13,93.207,3.86,,,,Not Sure
09/11/13,99.79,4.132,,,,Not Sure
08/11/13,99.6,4.124,,,,Not Sure
07/11/13,93.619,3.877,,,,Not Sure
06/11/13,104.617,4.332,,,,Not Sure
05/11/13,104.139,4.312,,,,Not Sure
04/11/13,56.313,2.332,,,,Not Sure
03/11/13,104.001,4.306,,,,Not Sure
02/11/13,101.872,4.218,,,,Not Sure
01/11/13,108.004,4.472,,,,Not Sure
31/10/13,111.918,4.634,,,,Not Sure
30/10/13,112.081,4.641,,,,Not Sure
29/10/13,108.104,4.476,,,,Not Sure
28/10/13,44.246,1.832,,,,Not Sure
27/10/13,108.69,4.501,,,,Not Sure
26/10/13,91.092,3.772,,,,Not Sure
25/10/13,100.942,4.18,,,,Not Sure
24/10/13,62.615,2.593,,,,Not Sure
23/10/13,84.993,3.519,,,,Not Sure
22/10/13,102.943,4.263,,,,Not Sure
21/10/13,118.823,4.92,,,,Not Sure
20/10/13,120.391,4.985,,,,Not Sure
19/10/13,119.818,4.961,,,,Not Sure
18/10/13,119.306,4.94,,,,Not Sure
17/10/13,122.077,5.055,,,,Not Sure
16/10/13,122.311,5.065,,,,Not Sure
15/10/13,121.612,5.036,,,,Not Sure
14/10/13,123.451,5.112,,,,Not Sure
13/10/13,115.037,4.763,,,,Not Sure
12/10/13,119.859,4.963,,,,Not Sure
11/10/13,126.383,5.233,,,,Not Sure
10/10/13,98.647,4.085,,,,Not Sure
09/10/13,33.913,1.404,,,,Not Sure
08/10/13,110.521,4.576,,,,Not Sure
07/10/13,103.33,4.279,,,,Not Sure
06/10/13,113.79,4.712,,,,Not Sure
05/10/13,116.807,4.837,,,,Not Sure
04/10/13,111.302,4.609,,,,Not Sure
03/10/13,101.841,4.217,,,,Not Sure
02/10/13,115.305,4.775,,,,Not Sure
01/10/13,118.825,4.92,,,,Not Sure
30/09/13,120.003,4.969,,,,Not Sure
29/09/13,120.971,5.009,,,,Not Sure
28/09/13,122.334,5.066,,,,Not Sure
27/09/13,122.647,5.079,,,,Not Sure
26/09/13,87.903,3.64,,,,Not Sure
25/09/13,124.493,5.155,,,,Not Sure
24/09/13,122.226,5.061,,,,Not Sure
23/09/13,123.414,5.11,,,,Not Sure
22/09/13,117.966,4.885,,,,Not Sure
21/09/13,122.94,5.091,,,,Not Sure
20/09/13,98.051,4.06,,,,Not Sure
19/09/13,105.076,4.351,,,,Not Sure
18/09/13,126.682,5.246,,,,Not Sure
17/09/13,111.122,4.601,,,,Not Sure
16/09/13,125.889,5.213,,,,Not Sure
15/09/13,124.237,5.144,,,,Not Sure
14/09/13,124.646,5.161,,,,Not Sure
13/09/13,128.642,5.327,,,,Not Sure
12/09/13,128.614,5.326,,,,Not Sure
11/09/13,119.264,4.938,,,,Not Sure
10/09/13,121.633,5.037,,,,Not Sure
09/09/13,126.179,5.225,,,,Not Sure
08/09/13,126.67,5.245,,,,Not Sure
07/09/13,123.8,5.126,,,,Not Sure
06/09/13,122.588,5.076,,,,Not Sure
05/09/13,127.216,5.268,,,,Not Sure
04/09/13,123.744,5.124,,,,Not Sure
03/09/13,127.716,5.288,,,,Not Sure
02/09/13,115.456,4.781,,,,Not Sure
01/09/13,112.346,4.652,,,,Not Sure
31/08/13,125.771,5.208,,,,Not Sure
30/08/13,116.944,4.842,,,,Not Sure
29/08/13,71.844,2.975,,,,Not Sure
28/08/13,130.819,5.417,,,,Not Sure
27/08/13,132.734,5.496,,,,Not Sure
26/08/13,66.443,2.751,,,,Not Sure
25/08/13,127.822,5.293,,,,Not Sure
24/08/13,123.93,5.132,,,,Not Sure
23/08/13,131.489,5.445,,,,Not Sure
22/08/13,129.629,5.368,,,,Not Sure
21/08/13,136.355,5.646,,,,Not Sure
20/08/13,135.579,5.614,,,,Not Sure
19/08/13,114.97,4.761,,,,Not Sure
18/08/13,131.76,5.456,,,,Not Sure
17/08/13,137.021,5.674,,,,Not Sure
16/08/13,134.554,5.572,,,,Not Sure
15/08/13,136.804,5.665,,,,Not Sure
14/08/13,136.365,5.647,,,,Not Sure
13/08/13,139.81,5.789,,,,Not Sure
12/08/13,138.741,5.745,,,,Not Sure
11/08/13,144.233,5.972,,,,Not Sure
10/08/13,132.791,5.499,,,,Not Sure
09/08/13,136.394,5.648,,,,Not Sure
08/08/13,142.073,5.883,,,,Not Sure
07/08/13,136.43,5.649,,,,Not Sure
06/08/13,143.278,5.933,,,,Not Sure
05/08/13,138.108,5.719,,,,Not Sure
04/08/13,140.462,5.816,,,,Not Sure
03/08/13,137.484,5.693,,,,Not Sure
02/08/13,143.887,5.958,,,,Not Sure
01/08/13,144.488,5.983,,,,Not Sure
31/07/13,135.115,5.595,,,,Not Sure
30/07/13,147.127,6.092,,,,Not Sure
29/07/13,140.221,5.806,,,,Not Sure
28/07/13,143.438,5.939,,,,Not Sure
27/07/13,141.331,5.852,,,,Not Sure
26/07/13,70.514,2.92,,,,Not Sure
25/07/13,136.375,5.647,,,,Not Sure
24/07/13,147.635,6.113,,,,Not Sure
23/07/13,146.51,6.067,,,,Not Sure
22/07/13,144.305,5.975,,,,Not Sure
21/07/13,51.237,2.122,,,,Not Sure
20/07/13,60.015,2.485,,,,Not Sure
19/07/13,95.529,3.956,,,,Not Sure
18/07/13,144.183,5.97,,,,Not Sure
17/07/13,151.401,6.269,,,,Not Sure
16/07/13,148.857,6.164,,,,Not Sure
15/07/13,145.12,6.009,,,,Not Sure
14/07/13,143.565,5.945,,,,Not Sure
13/07/13,145.101,6.008,,,,Not Sure
12/07/13,140.412,5.814,,,,Not Sure
11/07/13,64.072,2.653,,,,Not Sure
10/07/13,58.139,2.407,,,,Not Sure
09/07/13,130.284,5.395,,,,Not Sure
08/07/13,137.068,5.676,,,,Not Sure
07/07/13,141.612,5.864,,,,Not Sure
06/07/13,130.107,5.387,,,,Not Sure
05/07/13,137.854,5.708,,,,Not Sure
04/07/13,138.032,5.716,,,,Not Sure
03/07/13,89.253,3.696,,,,Not Sure
02/07/13,122.777,5.084,,,,Not Sure
01/07/13,100.325,4.154,,,,Not Sure
30/06/13,109.771,4.545,,,,Not Sure
29/06/13,128.725,5.33,,,,Not Sure
28/06/13,139.054,5.758,,,,Not Sure
27/06/13,141.445,5.857,,,,Not Sure
26/06/13,140.937,5.836,,,,Not Sure
25/06/13,144.149,5.969,,,,Not Sure
24/06/13,134.699,5.578,,,,Not Sure
23/06/13,132.521,5.487,,,,Not Sure
22/06/13,143.386,5.937,,,,Not Sure
21/06/13,148.936,6.167,,,,Not Sure
20/06/13,148.006,6.129,,,,Not Sure
19/06/13,148.202,6.137,,,,Not Sure
18/06/13,150.786,6.244,,,,Not Sure
17/06/13,149.195,6.178,,,,Not Sure
16/06/13,150.335,6.225,,,,Not Sure
15/06/13,149.592,6.194,,,,Not Sure
14/06/13,145.064,6.007,,,,Not Sure
13/06/13,149.435,6.188,,,,Not Sure
12/06/13,113.191,4.687,,,,Not Sure
11/06/13,127.586,5.283,,,,Not Sure
10/06/13,150.379,6.227,,,,Not Sure
09/06/13,134.831,5.583,,,,Not Sure
08/06/13,141.341,5.853,,,,Not Sure
07/06/13,137.017,5.674,,,,Not Sure
06/06/13,131.918,5.462,,,,Not Sure
05/06/13,135.551,5.613,,,,Not Sure
04/06/13,147.217,6.096,,,,Not Sure
03/06/13,147.271,6.098,,,,Not Sure
02/06/13,129.273,5.353,,,,Not Sure
01/06/13,147.263,6.098,,,,Not Sure
31/05/13,149.814,6.203,,,,Not Sure
30/05/13,151.428,6.27,,,,Not Sure
29/05/13,147.074,6.09,,,,Not Sure
28/05/13,128.046,5.302,,,,Not Sure
27/05/13,153.697,6.364,,,,Not Sure
26/05/13,151.677,6.281,,,,Not Sure
25/05/13,152.211,6.303,,,,Not Sure
24/05/13,155.9,6.455,,,,Not Sure
23/05/13,158.188,6.55,,,,Not Sure
22/05/13,146.175,6.053,,,,Not Sure
21/05/13,138.742,5.745,,,,Not Sure
20/05/13,153.306,6.348,,,,Not Sure
19/05/13,154.174,6.384,,,,Not Sure
18/05/13,151.996,6.294,,,,Not Sure
17/05/13,117.718,4.874,,,,Not Sure
16/05/13,147.709,6.116,,,,Not Sure
15/05/13,153.873,6.372,,,,Not Sure
14/05/13,151.868,6.289,,,,Not Sure
13/05/13,148.139,6.134,,,,Not Sure
12/05/13,150.005,6.211,,,,Not Sure
11/05/13,142.072,5.883,,,,Not Sure
10/05/13,153.258,6.346,,,,Not Sure
09/05/13,118.7,4.915,,,,Not Sure
08/05/13,81.267,3.365,,,,Not Sure
07/05/13,67.704,2.803,,,,Not Sure
06/05/13,65.702,2.721,,,,Not Sure
05/05/13,55.32,2.291,,,,Not Sure
04/05/13,145.952,6.044,,,,Not Sure
03/05/13,128.641,5.327,,,,Not Sure
02/05/13,149.055,6.172,,,,Not Sure
01/05/13,136.714,5.661,,,,Not Sure
30/04/13,144.139,5.968,,,,Not Sure
29/04/13,143.789,5.954,,,,Not Sure
28/04/13,144.017,5.963,,,,Not Sure
27/04/13,148.514,6.15,,,,Not Sure
26/04/13,151.457,6.272,,,,Not Sure
25/04/13,111.236,4.606,,,,Not Sure
24/04/13,27.025,1.119,,,,Not Sure
23/04/13,144.21,5.971,,,,Not Sure
22/04/13,149.0,6.17,,,,Not Sure
21/04/13,147.587,6.111,,,,Not Sure
20/04/13,149.695,6.199,,,,Not Sure
19/04/13,153.294,6.348,,,,Not Sure
18/04/13,157.88,6.537,,,,Not Sure
17/04/13,159.117,6.589,,,,Not Sure
16/04/13,110.277,4.566,,,,Not Sure
15/04/13,51.993,2.153,,,,Not Sure
14/04/13,43.776,1.813,,,,Not Sure
13/04/13,119.777,4.96,,,,Not Sure
12/04/13,144.403,5.979,,,,Not Sure
11/04/13,148.73,6.159,,,,Not Sure
10/04/13,150.407,6.228,,,,Not Sure
09/04/13,148.318,6.142,,,,Not Sure
08/04/13,87.861,3.638,,,,Not Sure
07/04/13,111.002,4.596,,,,Not Sure
06/04/13,121.656,5.038,,,,Not Sure
05/04/13,112.947,4.677,,,,Not Sure
04/04/13,132.235,5.476,,,,Not Sure
03/04/13,139.111,5.76,,,,Not Sure
02/04/13,133.562,5.531,,,,Not Sure
01/04/13,130.808,5.416,,,,Not Sure
31/03/13,122.34,5.066,,,,Not Sure
30/03/13,132.005,5.466,,,,Not Sure
29/03/13,113.794,4.712,,,,Not Sure
28/03/13,125.537,5.198,,,,Not Sure
27/03/13,124.774,5.167,,,,Not Sure
26/03/13,131.373,5.44,,,,Not Sure
25/03/13,139.006,5.756,,,,Not Sure
24/03/13,139.914,5.794,,,,Not Sure
23/03/13,117.001,4.845,,,,Not Sure
22/03/13,112.462,4.657,,,,Not Sure
21/03/13,114.362,4.735,,,,Not Sure
20/03/13,120.241,4.979,,,,Not Sure
19/03/13,128.039,5.302,,,,Not Sure
18/03/13,108.21,4.481,,,,Not Sure
17/03/13,125.867,5.212,,,,Not Sure
16/03/13,137.159,5.679,,,,Not Sure
15/03/13,128.375,5.316,,,,Not Sure
14/03/13,136.837,5.666,,,,Not Sure
13/03/13,137.594,5.697,,,,Not Sure
12/03/13,137.522,5.694,,,,Not Sure
11/03/13,140.571,5.821,,,,Not Sure
10/03/13,140.357,5.812,,,,Not Sure
09/03/13,66.981,2.774,,,,Not Sure
08/03/13,57.687,2.389,,,,Not Sure
07/03/13,57.218,2.369,,,,Not Sure
06/03/13,133.898,5.544,,,,Not Sure
05/03/13,97.821,4.051,,,,Not Sure
04/03/13,108.648,4.499,,,,Not Sure
03/03/13,91.904,3.806,,,,Not Sure
02/03/13,126.311,5.23,,,,Not Sure
01/03/13,128.627,5.326,,,,Not Sure
28/02/13,129.377,5.357,,,,Not Sure
27/02/13,130.617,5.409,,,,Not Sure
26/02/13,132.886,5.503,,,,Not Sure
25/02/13,132.428,5.484,,,,Not Sure
24/02/13,136.035,5.633,,,,Not Sure
23/02/13,128.763,5.332,,,,Not Sure
22/02/13,130.624,5.409,,,,Not Sure
21/02/13,77.932,3.227,,,,Not Sure
20/02/13,119.993,4.969,,,,Not Sure
19/02/13,30.462,1.261,,,,Not Sure
18/02/13,116.857,4.839,,,,Not Sure
17/02/13,123.506,5.114,,,,Not Sure
16/02/13,115.715,4.792,,,,Not Sure
15/02/13,113.578,4.703,,,,Not Sure
14/02/13,114.058,4.723,,,,Not Sure
13/02/13,119.1,4.932,,,,Not Sure
12/02/13,119.02,4.928,,,,Not Sure
11/02/13,110.061,4.557,,,,Not Sure
10/02/13,46.9,1.942,,,,Not Sure
09/02/13,62.101,2.571,,,,Not Sure
08/02/13,50.999,2.112,,,,Not Sure
07/02/13,103.952,4.304,,,,Not Sure
06/02/13,79.967,3.311,,,,Not Sure
05/02/13,19.559,0.81,,,,Not Sure
04/02/13,105.328,4.361,,,,Not Sure
03/02/13,88.813,3.678,,,,Not Sure
02/02/13,71.372,2.955,,,,Not Sure
01/02/13,99.752,4.131,,,,Not Sure
31/01/13,98.114,4.063,,,,Not Sure
30/01/13,100.846,4.176,,,,Not Sure
29/01/13,84.244,3.488,,,,Not Sure
28/01/13,91.417,3.785,,,,Not Sure
27/01/13,36.3,1.503,,,,Not Sure
26/01/13,24.164,1.001,,,,Not Sure
25/01/13,13.384,0.554,,,,Not Sure
24/01/13,39.006,1.615,,,,Not Sure
23/01/13,34.038,1.409,,,,Not Sure
22/01/13,87.314,3.615,,,,Not Sure
21/01/13,91.059,3.771,,,,Not Sure
20/01/13,78.432,3.248,,,,Not Sure
19/01/13,86.807,3.594,,,,Not Sure
18/01/13,85.595,3.544,,,,Not Sure
17/01/13,85.099,3.524,,,,Not Sure
16/01/13,84.955,3.518,,,,Not Sure
15/01/13,85.288,3.532,,,,Not Sure
14/01/13,86.536,3.583,,,,Not Sure
13/01/13,84.863,3.514,,,,Not Sure
12/01/13,84.633,3.504,,,,Not Sure
11/01/13,85.293,3.532,,,,Not Sure
10/01/13,51.628,2.138,,,,Not Sure
09/01/13,73.285,3.035,,,,Not Sure
08/01/13,77.89,3.225,,,,Not Sure
07/01/13,79.798,3.304,,,,Not Sure
06/01/13,63.078,2.612,,,,Not Sure
05/01/13,77.424,3.206,,,,Not Sure
04/01/13,77.91,3.226,,,,Not Sure
03/01/13,76.698,3.176,,,,Not Sure
02/01/13,76.923,3.185,,,,Not Sure
01/01/13,69.683,2.885,,,,Not Sure
31/12/12,77.606,3.213,,,,Mostly Cloudy
30/12/12,40.034,1.658,,,,Cloudy
29/12/12,35.003,1.449,,,,Cloudy
28/12/12,75.417,3.123,,,,Mostly Cloudy
27/12/12,75.745,3.136,,,,Mostly Cloudy
26/12/12,50.035,2.072,,,,Cloudy
25/12/12,47.473,1.966,,,,Cloudy
24/12/12,34.426,1.426,,,,Cloudy
23/12/12,48.575,2.011,,,,Cloudy
22/12/12,73.889,3.06,,,,Mostly Cloudy
21/12/12,54.844,2.271,,,,Cloudy
20/12/12,74.736,3.095,,,,Mostly Cloudy
19/12/12,75.438,3.124,,,,Mostly Cloudy
18/12/12,17.548,0.727,,,,Showers
17/12/12,48.227,1.997,,,,Cloudy
16/12/12,42.665,1.767,,,,Cloudy
15/12/12,59.252,2.453,,,,Cloudy
14/12/12,46.844,1.94,,,,Cloudy
13/12/12,13.696,0.567,,,,Showers
12/12/12,73.182,3.03,,,,Mostly Cloudy
11/12/12,72.631,3.007,,,,Mostly Cloudy
10/12/12,72.86,3.017,,,,Mostly Cloudy
09/12/12,74.705,3.093,,,,Mostly Cloudy
08/12/12,75.615,3.131,,,,Mostly Cloudy
07/12/12,67.256,2.785,,,,Mostly Cloudy
06/12/12,50.763,2.102,,,,Cloudy
05/12/12,72.486,3.001,,,,Mostly Cloudy
04/12/12,73.619,3.048,,,,Mostly Cloudy
03/12/12,26.634,1.103,,,,Cloudy
02/12/12,43.642,1.807,,,,Cloudy
01/12/12,65.593,2.716,,,,Mostly Cloudy
30/11/12,23.77,0.984,,,,Showers
29/11/12,54.61,2.261,,,,Cloudy
28/11/12,66.44,2.751,,,,Mostly Cloudy
27/11/12,71.067,2.943,,,,Mostly Cloudy
26/11/12,73.624,3.049,,,,Mostly Cloudy
